"PVWatts: Hourly PV Performance Data"
"Requested Location:","Akra, Ghana"
"Location:","ACCRA/KOTOKA INTL, GHANA"
"Lat (deg N):","5.6"
"Long (deg W):","0.17"
"Elev (m):","69"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","16.1"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"2","19","22","0","0","27.9","3.2","0","27.9","0","0"
"2","19","23","0","0","27.9","2.4","0","27.9","0","0"
"2","20","0","0","0","27.2","2.5","0","27.2","0","0"
"2","20","1","0","0","26.6","2.6","0","26.6","0","0"
"2","20","2","0","0","25.9","2.6","0","25.9","0","0"
"2","20","3","0","0","25.2","2.7","0","25.2","0","0"
"2","20","4","0","0","25","2.5","0","25","0","0"
"2","20","5","0","0","24.7","2.3","0","24.7","0","0"
"2","20","6","0","23","24.5","2.1","21.795","23.417","75.462","53.671"
"2","20","7","14","147","26","3.6","149.197","28.071","503.174","472.54"
"2","20","8","40","294","27.5","5.1","317.167","32.757","1047.825","1003.47"
"2","20","9","99","429","30","6.7","504.944","37.805","1629.199","1567.155"
"2","20","10","198","517","31","6.7","703.018","42.279","2219.251","2136.041"
"2","20","11","241","601","32","6.7","847.605","45.876","2627.156","2527.422"
"2","20","12","236","581","32","7.7","826.291","44.557","2578.757","2481.064"
"2","20","13","255","552","31","8.8","802.299","42.162","2534.626","2438.776"
"2","20","14","208","484","31","9.3","664.84","39.895","2123.203","2043.658"
"2","20","15","135","371","30.5","9.3","462.329","36.549","1497.964","1440.187"
"2","20","16","47","221","30","9.3","243.304","32.93","800.172","762.398"
"2","20","17","0","75","28","9.3","73.833","28.441","249.646","224.459"
"2","20","18","0","1","26","9.3","0.97","25.298","3.329","0"
"2","20","19","0","0","25.9","8.6","0","25.9","0","0"
"2","20","20","0","0","25.8","8","0","25.8","0","0"
"2","20","21","0","0","25.7","7.3","0","25.7","0","0"
"2","20","22","0","0","25.6","6.7","0","25.6","0","0"
"2","20","23","0","0","25.5","6","0","25.5","0","0"
"2","21","0","0","0","25.5","5.4","0","25.5","0","0"
"2","21","1","0","0","25.4","4.7","0","25.4","0","0"
"2","21","2","0","0","25.3","4.1","0","25.3","0","0"
"2","21","3","0","0","25.2","3.4","0","25.2","0","0"
"2","21","4","0","0","25.1","2.8","0","25.1","0","0"
"2","21","5","0","0","25","2.1","0","25","0","0"
"2","21","6","0","24","26.2","1.9","22.792","25.168","78.27","56.426"
"2","21","7","2","146","27.5","1.8","143.699","29.916","482.144","451.984"
"2","21","8","33","316","28.7","1.6","328.926","36.798","1065.765","1020.911"
"2","21","9","101","477","30","1.5","555.913","45.05","1728.799","1663.408"
"2","21","10","146","594","31","0.5","728.869","55.767","2142.281","2062.015"
"2","21","11","191","661","23.5","6.7","858.9","37.472","2778.779","2672.508"
"2","21","12","195","673","32","6.7","878.492","46.552","2713.362","2609.938"
"2","21","13","175","635","32","4.1","810.128","49.419","2464.489","2371.529"
"2","21","14","125","544","31","7.7","651.056","40.859","2069.703","1992.163"
"2","21","15","63","402","31","8.2","445.538","37.333","1440.259","1384.308"
"2","21","16","18","227","30","6.7","230.798","33.442","759.87","723.113"
"2","21","17","0","74","28.5","5.7","72.682","29.14","244.934","219.842"
"2","21","18","0","1","28.2","4.7","0.97","27.215","3.298","0"
"2","21","19","0","0","27.9","3.6","0","27.9","0","0"
"2","21","20","0","0","27.6","2.6","0","27.6","0","0"
"2","21","21","0","0","27.3","1.5","0","27.3","0","0"
"2","21","22","0","0","27","0.5","0","27","0","0"
"2","21","23","0","0","26.4","1.3","0","26.4","0","0"
"2","22","0","0","0","25.7","2.1","0","25.7","0","0"
"2","22","1","0","0","25.1","3","0","25.1","0","0"
"2","22","2","0","0","24.5","3.8","0","24.5","0","0"
"2","22","3","0","0","23.9","4.6","0","23.9","0","0"
"2","22","4","0","0","23.2","5.4","0","23.2","0","0"
"2","22","5","0","0","22.6","6.3","0","22.6","0","0"
"2","22","6","6","25","22","7.1","24.707","21.407","85.033","63.063"
"2","22","7","37","166","25","5.6","180.522","27.259","608.009","574.948"
"2","22","8","214","225","28","4.1","350.863","34.634","1138.082","1091.186"
"2","22","9","144","405","31","2.6","519.301","43.14","1630.081","1568.007"
"2","22","10","386","441","32","4.9","801.609","47.456","2462.92","2370.024"
"2","22","11","451","386","33","7.2","848.416","46.412","2622.257","2522.73"
"2","22","12","326","586","33","7.7","926.79","47.089","2854.49","2744.875"
"2","22","13","397","340","33","8.2","734.819","43.824","2301.504","2215.085"
"2","22","14","338","379","32","8.2","672.347","41.729","2126.137","2046.481"
"2","22","15","278","311","32","6.7","506.285","40.264","1605.481","1544.22"
"2","22","16","281","189","30","6.7","325.86","35.075","1037.838","993.759"
"2","22","17","22","68","28","5.7","72.982","28.766","241.828","216.799"
"2","22","18","0","1","26","4.7","0.97","24.959","3.334","0"
"2","22","19","0","0","26","4.4","0","26","0","0"
"2","22","20","0","0","26","4.1","0","26","0","0"
"2","22","21","0","0","26.3","4","0","26.3","0","0"
"2","22","22","0","0","26.6","4","0","26.6","0","0"
"2","22","23","0","0","26.9","3.9","0","26.9","0","0"
"2","23","0","0","0","27.2","3.8","0","27.2","0","0"
"2","23","1","0","0","26.6","3.1","0","26.6","0","0"
"2","23","2","0","0","25.9","2.3","0","25.9","0","0"
"2","23","3","0","0","25.2","1.5","0","25.2","0","0"
"2","23","4","0","0","24.6","0.8","0","24.6","0","0"
"2","23","5","0","0","23.9","0","0","23.9","0","0"
"2","23","6","0","24","25.2","1","22.769","23.881","78.665","56.814"
"2","23","7","4","145","26.6","1.9","143.035","28.938","481.858","451.705"
"2","23","8","69","305","27.9","2.9","344.256","35.073","1122.879","1076.417"
"2","23","9","117","445","29.2","3.9","533.838","40.169","1701.827","1637.352"
"2","23","10","149","542","30.6","4.8","682.275","43.916","2135.87","2055.847"
"2","23","11","169","595","31.9","5.8","768.531","45.591","2385.615","2295.852"
"2","23","12","263","612","31.2","5.6","882.717","47.332","2715.285","2611.778"
"2","23","13","222","578","30.6","5.4","795.145","45.627","2467.538","2374.453"
"2","23","14","145","577","29.9","5.2","700.77","43.358","2199.355","2116.911"
"2","23","15","91","409","29.2","5","470.559","38.395","1512.172","1453.94"
"2","23","16","43","225","28.6","4.8","244.583","33.165","803.807","765.94"
"2","23","17","1","75","27.9","4.6","73.781","28.694","248.96","223.787"
"2","23","18","0","1","27.9","4.6","0.97","26.898","3.303","0"
"2","23","19","0","0","27.9","4.6","0","27.9","0","0"
"2","23","20","0","0","27.9","4.6","0","27.9","0","0"
"2","23","21","0","0","27.6","4.2","0","27.6","0","0"
"2","23","22","0","0","27.2","3.9","0","27.2","0","0"
"2","23","23","0","0","26.9","3.5","0","26.9","0","0"
"2","24","0","0","0","26.4","3.3","0","26.4","0","0"
"2","24","1","0","0","25.9","3.1","0","25.9","0","0"
"2","24","2","0","0","25.4","2.9","0","25.4","0","0"
"2","24","3","0","0","24.9","2.8","0","24.9","0","0"
"2","24","4","0","0","24.4","2.6","0","24.4","0","0"
"2","24","5","0","0","23.9","2.4","0","23.9","0","0"
"2","24","6","0","25","25.6","3.5","23.776","24.778","81.799","59.889"
"2","24","7","49","160","27.2","4.7","177.707","29.675","589.668","557.039"
"2","24","8","273","267","28.9","5.8","427.016","35.81","1376.224","1322.262"
"2","24","9","317","375","29.9","5.8","626.25","40.705","1987.842","1913.318"
"2","24","10","405","436","30.9","5.8","812.446","45.278","2524.731","2429.291"
"2","24","11","422","508","31.9","5.8","935.486","48.701","2856.807","2747.088"
"2","24","12","450","482","31.4","6","944.049","48.168","2891.177","2779.923"
"2","24","13","377","462","30.9","6.2","830.827","45.426","2580.782","2483.004"
"2","24","14","316","445","30.4","6.4","718.877","42.633","2263.122","2178.209"
"2","24","15","277","310","29.9","6.7","503.068","38.123","1612.372","1550.883"
"2","24","16","142","196","29.4","6.9","263.475","33.354","854.957","815.776"
"2","24","17","12","73","28.9","7.1","74.072","29.498","246.698","221.571"
"2","24","18","0","1","28.6","6.3","0.97","27.771","3.29","0"
"2","24","19","0","0","28.2","5.5","0","28.2","0","0"
"2","24","20","0","0","27.9","4.7","0","27.9","0","0"
"2","24","21","0","0","27.6","4","0","27.6","0","0"
"2","24","22","0","0","27.2","3.2","0","27.2","0","0"
"2","24","23","0","0","26.9","2.4","0","26.9","0","0"
"2","25","0","0","0","26.4","2","0","26.4","0","0"
"2","25","1","0","0","25.9","1.6","0","25.9","0","0"
"2","25","2","0","0","25.4","1.2","0","25.4","0","0"
"2","25","3","0","0","24.9","0.8","0","24.9","0","0"
"2","25","4","0","0","24.4","0.4","0","24.4","0","0"
"2","25","5","0","0","23.9","0","0","23.9","0","0"
"2","25","6","0","26","25.1","1","24.781","23.844","85.63","63.648"
"2","25","7","6","157","26.2","1.9","155.681","28.877","524.352","493.237"
"2","25","8","51","318","27.4","2.9","346.5","34.651","1133.672","1086.903"
"2","25","9","125","466","28.6","3.9","560.588","40.137","1787.344","1719.944"
"2","25","10","177","571","29.7","4.8","735.662","44.09","2300.868","2214.475"
"2","25","11","203","627","30.9","5.8","832.995","45.784","2583.115","2485.239"
"2","25","12","206","639","30.9","6.2","851.609","45.644","2642.816","2542.416"
"2","25","13","187","626","30.9","6.7","808.984","44.294","2527.947","2432.374"
"2","25","14","124","527","30.9","7.1","629.814","40.944","2001.236","1926.223"
"2","25","15","98","396","30.2","6.7","460.549","37.631","1485.295","1427.922"
"2","25","16","20","231","29.6","6.2","234.863","33.305","773.543","736.442"
"2","25","17","0","83","28.9","5.8","81.771","29.709","274.811","249.11"
"2","25","18","0","1","28.7","5.6","0.97","27.828","3.289","0"
"2","25","19","0","0","28.6","5.4","0","28.6","0","0"
"2","25","20","0","0","28.4","5.2","0","28.4","0","0"
"2","25","21","0","0","28.2","5","0","28.2","0","0"
"2","25","22","0","0","28.1","4.8","0","28.1","0","0"
"2","25","23","0","0","27.9","4.6","0","27.9","0","0"
"2","26","0","0","0","27.4","3.8","0","27.4","0","0"
"2","26","1","0","0","26.9","3.1","0","26.9","0","0"
"2","26","2","0","0","26.4","2.3","0","26.4","0","0"
"2","26","3","0","0","25.9","1.5","0","25.9","0","0"
"2","26","4","0","0","25.4","0.8","0","25.4","0","0"
"2","26","5","0","0","24.9","0","0","24.9","0","0"
"2","26","6","0","25","25.9","1.2","23.75","24.716","81.732","59.824"
"2","26","7","54","138","26.9","2.3","155.856","29.46","515.939","485.016"
"2","26","8","166","263","27.9","3.5","360.257","35.043","1169.393","1121.599"
"2","26","9","167","373","29.2","4.7","502.544","38.8","1612.129","1550.649"
"2","26","10","298","460","30.6","5.9","738.578","43.378","2318.059","2230.988"
"2","26","11","413","520","31.9","7.1","937.106","46.743","2891.374","2780.111"
"2","26","12","351","569","31.9","7.1","931.114","46.854","2871.339","2760.972"
"2","26","13","296","527","31.9","7.1","817.666","45.058","2544.833","2448.558"
"2","26","14","251","439","31.9","7.1","650.792","42.303","2052.494","1975.593"
"2","26","15","241","340","30.9","7.1","502.605","38.763","1606.845","1545.538"
"2","26","16","72","241","29.9","7.1","273.438","33.947","892.545","852.382"
"2","26","17","2","76","28.9","7.1","74.772","29.52","251.101","225.885"
"2","26","18","0","1","28.6","5.9","0.97","27.741","3.29","0"
"2","26","19","0","0","28.2","4.7","0","28.2","0","0"
"2","26","20","0","0","27.9","3.5","0","27.9","0","0"
"2","26","21","0","0","27.6","2.4","0","27.6","0","0"
"2","26","22","0","0","27.2","1.2","0","27.2","0","0"
"2","26","23","0","0","26.9","0","0","26.9","0","0"
"2","27","0","0","0","26.9","0.6","0","26.9","0","0"
"2","27","1","0","0","26.9","1.2","0","26.9","0","0"
"2","27","2","0","0","26.8","1.8","0","26.8","0","0"
"2","27","3","0","0","26.8","2.4","0","26.8","0","0"
"2","27","4","0","0","26.5","2.4","0","26.5","0","0"
"2","27","5","0","0","26.2","2.4","0","26.2","0","0"
"2","27","6","5","26","27.2","2.8","25.463","26.4","85.874","63.888"
"2","27","7","102","114","28.3","3.1","150.73","30.568","488.511","458.209"
"2","27","8","96","280","29.3","3.5","332.537","35.836","1078.712","1033.496"
"2","27","9","294","327","30.3","3.9","558.59","41.77","1763.24","1696.671"
"2","27","10","489","399","31.4","4.2","853.694","48.993","2601.457","2502.809"
"2","27","11","230","659","32.4","4.6","890.272","50.67","2690.464","2588.027"
"2","27","12","556","406","32.2","5.4","976.32","50.56","2952.267","2838.255"
"2","27","13","294","472","31.9","6.3","759.684","45.138","2363.35","2274.479"
"2","27","14","459","329","31.7","7.1","724.262","43.201","2272.042","2186.78"
"2","27","15","462","261","30.8","6.7","579.198","40.293","1830.645","1761.739"
"2","27","16","105","181","30","6.2","226.248","33.712","734.415","698.292"
"2","27","17","45","69","29.1","5.8","78.331","29.84","253.698","228.429"
"2","27","18","0","1","28.9","5.6","0.97","28.028","3.286","0"
"2","27","19","0","0","28.7","5.4","0","28.7","0","0"
"2","27","20","0","0","28.5","5.2","0","28.5","0","0"
"2","27","21","0","0","28.3","5","0","28.3","0","0"
"2","27","22","0","0","28.1","4.8","0","28.1","0","0"
"2","27","23","0","0","27.9","4.6","0","27.9","0","0"
"2","28","0","0","0","27.9","4.2","0","27.9","0","0"
"2","28","1","0","0","27.8","3.9","0","27.8","0","0"
"2","28","2","0","0","27.8","3.5","0","27.8","0","0"
"2","28","3","0","0","27.5","3.1","0","27.5","0","0"
"2","28","4","0","0","27.2","2.8","0","27.2","0","0"
"2","28","5","0","0","26.9","2.4","0","26.9","0","0"
"2","28","6","0","27","27.5","2.8","25.745","26.717","87.766","65.744"
"2","28","7","3","150","28.1","3.1","146.915","30.274","491.931","461.552"
"2","28","8","27","337","28.7","3.5","344.558","35.486","1124.138","1077.64"
"2","28","9","65","480","29.8","4.3","527.413","40.289","1681.196","1617.417"
"2","28","10","163","594","30.9","5","744.043","45.089","2315.123","2228.168"
"2","28","11","158","632","32","5.8","791.49","46.178","2449.37","2357.027"
"2","28","12","137","638","31.9","6.2","773.674","45.282","2405.477","2314.914"
"2","28","13","134","708","31.8","6.7","836.002","45.562","2595.311","2496.922"
"2","28","14","103","529","31.7","7.1","612.288","41.509","1940.08","1867.287"
"2","28","15","82","397","30.9","5.9","449.138","38.74","1440.866","1384.896"
"2","28","16","12","228","30.1","4.7","227.464","34.38","745.988","709.578"
"2","28","17","0","75","29.3","3.5","73.123","30.214","245.15","220.054"
"2","28","18","0","1","29","3.5","0.97","27.928","3.287","0"
"2","28","19","0","0","28.7","3.5","0","28.7","0","0"
"2","28","20","0","0","28.4","3.5","0","28.4","0","0"
"2","28","21","0","0","28.1","3.3","0","28.1","0","0"
"2","28","22","0","0","27.9","3.1","0","27.9","0","0"
"2","28","23","0","0","27.6","2.9","0","27.6","0","0"
"3","1","0","0","0","27.3","2.8","0","27.3","0","0"
"3","1","1","0","0","27","2.6","0","27","0","0"
"3","1","2","0","0","26.8","2.4","0","26.8","0","0"
"3","1","3","0","0","26.5","2.2","0","26.5","0","0"
"3","1","4","0","0","26.1","1.8","0","26.1","0","0"
"3","1","5","0","0","25.8","1.5","0","25.8","0","0"
"3","1","6","1","26","26.4","1.8","24.85","25.414","85.025","63.055"
"3","1","7","39","141","27","2.1","152.976","29.556","508.341","477.59"
"3","1","8","243","243","28.5","2.8","383.189","36.702","1229.474","1179.93"
"3","1","9","314","280","30","3.6","525.377","41.16","1662.864","1599.698"
"3","1","10","548","358","31.5","4.3","865.179","49.129","2634.358","2534.318"
"3","1","11","568","386","33","5.1","957.752","51.582","2880.158","2769.397"
"3","1","12","539","385","34","6.7","936.558","49.637","2845.994","2736.757"
"3","1","13","496","370","34","8.2","852.048","46.555","2630.944","2531.049"
"3","1","14","419","363","33.1","7.4","717.571","44.321","2238.334","2154.385"
"3","1","15","283","322","32.3","6.6","514.966","40.843","1627.578","1565.587"
"3","1","16","147","161","31.4","5.8","227.747","35.258","729.073","693.083"
"3","1","17","28","69","30.6","5","74.321","31.393","241.932","216.901"
"3","1","18","0","1","29.7","4.2","0.97","28.711","3.275","0"
"3","1","19","0","0","28.9","3.4","0","28.9","0","0"
"3","1","20","0","0","28","2.6","0","28","0","0"
"3","1","21","0","0","28","1.5","0","28","0","0"
"3","1","22","0","0","27.7","1.3","0","27.7","0","0"
"3","1","23","0","0","27.4","1.1","0","27.4","0","0"
"3","2","0","0","0","27.1","0.9","0","27.1","0","0"
"3","2","1","0","0","26.8","0.7","0","26.8","0","0"
"3","2","2","0","0","26.5","0.6","0","26.5","0","0"
"3","2","3","0","0","26.2","0.4","0","26.2","0","0"
"3","2","4","0","0","25.9","0.2","0","25.9","0","0"
"3","2","5","0","0","25.6","0","0","25.6","0","0"
"3","2","6","0","27","26.5","1","25.7","25.338","88.187","66.157"
"3","2","7","12","149","27.5","2.1","148.703","29.96","497.258","466.759"
"3","2","8","81","306","28.4","3.1","349.296","35.561","1135.818","1088.987"
"3","2","9","84","491","30.1","3.6","551.965","41.763","1746.033","1680.055"
"3","2","10","258","526","31.7","4.1","759.697","47.51","2333.8","2246.105"
"3","2","11","289","577","33.4","4.6","862.814","50.967","2603.304","2504.579"
"3","2","12","187","619","33.2","5.1","808.176","48.978","2464.491","2371.531"
"3","2","13","183","607","33","5.7","781.488","47.246","2404.727","2314.194"
"3","2","14","118","562","32.3","5.5","657.074","44.542","2049.714","1972.916"
"3","2","15","54","472","31.7","5.3","506.715","41.228","1606.64","1545.341"
"3","2","16","49","223","31","5.1","242.697","35.465","787.738","750.279"
"3","2","17","1","75","29","5.1","73.16","29.742","245.624","220.519"
"3","2","18","0","1","28.8","3.7","0.97","27.74","3.29","0"
"3","2","19","0","0","28.5","2.4","0","28.5","0","0"
"3","2","20","0","0","28.3","1","0","28.3","0","0"
"3","2","21","0","0","28","0.9","0","28","0","0"
"3","2","22","0","0","27.8","0.8","0","27.8","0","0"
"3","2","23","0","0","27.5","0.7","0","27.5","0","0"
"3","3","0","0","0","27.3","0.6","0","27.3","0","0"
"3","3","1","0","0","27","0.4","0","27","0","0"
"3","3","2","0","0","26.8","0.3","0","26.8","0","0"
"3","3","3","0","0","26.5","0.2","0","26.5","0","0"
"3","3","4","0","0","26.3","0.1","0","26.3","0","0"
"3","3","5","0","0","26","0","0","26","0","0"
"3","3","6","0","28","27.2","1","26.689","26.102","91.248","69.161"
"3","3","7","15","153","28.3","2","153.606","30.949","510.796","479.99"
"3","3","8","39","315","29.5","3.1","328.308","36.206","1066.47","1021.596"
"3","3","9","136","476","30.7","4.1","575.68","42.329","1814.917","1746.559"
"3","3","10","198","567","31.8","5.1","746.053","45.956","2310.789","2224.005"
"3","3","11","264","607","33","4.6","867.636","50.643","2622.402","2522.869"
"3","3","12","265","616","34","5.1","881.779","51.174","2657.652","2556.62"
"3","3","13","244","584","34","5.1","814.945","49.944","2472.083","2378.813"
"3","3","14","204","509","32.7","5.1","677.923","45.948","2098.568","2019.95"
"3","3","15","120","382","31.5","5.1","457.086","40.334","1453.146","1396.79"
"3","3","16","41","221","30.2","5.1","236.682","34.454","772.761","735.68"
"3","3","17","0","73","29","5.1","70.824","29.687","238.045","213.093"
