"PVWatts: Hourly PV Performance Data"
"Requested Location:","accra, ghana"
"Location:","ACCRA/KOTOKA INTL, GHANA"
"Lat (deg N):","5.6"
"Long (deg W):","0.17"
"Elev (m):","69"
"DC System Size (kW):","1.7"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","16.1"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"12","12","2","0","0","23.9","0","0","23.9","0","0"
"12","12","3","0","0","23.2","0","0","23.2","0","0"
"12","12","4","0","0","22.6","0","0","22.6","0","0"
"12","12","5","0","0","21.9","0","0","21.9","0","0"
"12","12","6","0","43","22.9","0","43.488","21.826","64.468","54.59"
"12","12","7","24","165","23.9","0","176.783","29.208","252.011","238.111"
"12","12","8","130","297","24.9","0","392.013","39.438","531.644","510.318"
"12","12","9","148","396","26.2","1.1","535.793","42.124","718.969","691.712"
"12","12","10","182","455","27.6","2.2","644.993","43.96","858.003","825.849"
"12","12","11","286","487","28.9","3.3","801.283","46.978","1049.461","1009.869"
"12","12","12","155","480","28.6","2.9","653.629","44.459","867.376","834.876"
"12","12","13","216","521","28.2","2.6","744.219","46.359","977.662","940.953"
"12","12","14","234","378","27.9","2.2","581.452","43.281","774.985","745.806"
"12","12","15","35","281","27.6","2.2","303.223","35.63","420.063","401.906"
"12","12","16","12","136","27.2","2.2","141.547","30.279","200.981","188.251"
"12","12","17","0","26","26.9","2.2","25.015","26.441","36.29","26.95"
"12","12","18","0","0","26.6","2.2","0","26.6","0","0"
"12","12","19","0","0","26.2","2.2","0","26.2","0","0"
"12","12","20","0","0","25.9","2.2","0","25.9","0","0"
"12","12","21","0","0","25.6","1.5","0","25.6","0","0"
"12","12","22","0","0","25.2","0.7","0","25.2","0","0"
"12","12","23","0","0","24.9","0","0","24.9","0","0"
"12","13","0","0","0","25.1","0.2","0","25.1","0","0"
"12","13","1","0","0","25.3","0.5","0","25.3","0","0"
"12","13","2","0","0","25.6","0.7","0","25.6","0","0"
"12","13","3","0","0","25.8","1","0","25.8","0","0"
"12","13","4","0","0","26","1.2","0","26","0","0"
"12","13","5","0","0","26.2","1.5","0","26.2","0","0"
"12","13","6","43","40","26.5","1.7","55.527","26.454","76.817","66.697"
"12","13","7","234","119","26.7","2","237.932","31.633","326.051","310.352"
"12","13","8","369","171","26.9","2.2","434.859","37.238","592.584","569.413"
"12","13","9","604","257","28.6","2.6","778.726","47.014","1017.144","978.863"
"12","13","10","581","258","30.2","2.9","830.096","49.929","1069.95","1029.515"
"12","13","11","630","312","31.9","3.3","965.794","53.815","1219.57","1172.697"
"12","13","12","609","266","31.6","3.6","896.009","51.751","1144.113","1100.548"
"12","13","13","648","247","31.2","4","870.903","50.043","1121.636","1079.033"
"12","13","14","548","200","30.9","4.3","658.968","45.01","868.925","836.367"
"12","13","15","519","165","29.9","3.6","510.409","41.304","678.281","652.378"
"12","13","16","227","104","28.9","2.9","210.565","33.854","282.977","268.339"
"12","13","17","24","26","27.9","2.2","31.571","27.86","43.366","33.892"
"12","13","18","0","0","27.6","2.6","0","27.6","0","0"
"12","13","19","0","0","27.2","2.9","0","27.2","0","0"
"12","13","20","0","0","26.9","3.3","0","26.9","0","0"
"12","13","21","0","0","26.2","2.2","0","26.2","0","0"
"12","13","22","0","0","25.6","1.1","0","25.6","0","0"
"12","13","23","0","0","24.9","0","0","24.9","0","0"
"12","14","0","0","0","24.6","0","0","24.6","0","0"
"12","14","1","0","0","24.2","0","0","24.2","0","0"
"12","14","2","0","0","23.9","0","0","23.9","0","0"
"12","14","3","0","0","23.6","0","0","23.6","0","0"
"12","14","4","0","0","23.2","0","0","23.2","0","0"
"12","14","5","0","0","22.9","0","0","22.9","0","0"
"12","14","6","3","42","24.2","0","43.208","23.236","63.37","53.513"
"12","14","7","105","136","25.6","0","192.121","31.586","267.124","252.866"
"12","14","8","112","262","26.9","0","341.545","39.765","462.424","443.096"
"12","14","9","373","331","28.2","1.4","658.808","46.343","864.114","831.734"
"12","14","10","266","377","29.6","2.9","649.834","45.031","859.592","827.379"
"12","14","11","340","489","30.9","4.3","856.64","48.584","1112.513","1070.297"
"12","14","12","438","440","30.6","4.3","899.318","49.501","1162.254","1117.906"
"12","14","13","357","441","30.2","4.3","797.207","47.145","1042.843","1003.521"
"12","14","14","229","382","29.9","4.3","582.391","42.333","780.077","750.72"
"12","14","15","166","229","29.2","4","344.074","36.549","472.005","452.406"
"12","14","16","84","127","28.6","3.6","166.596","31.818","231.165","217.75"
"12","14","17","0","29","27.9","3.3","28.373","27.627","40.931","31.503"
"12","14","18","0","0","27.4","2.7","0","27.4","0","0"
"12","14","19","0","0","26.9","2.2","0","26.9","0","0"
"12","14","20","0","0","26.4","1.6","0","26.4","0","0"
"12","14","21","0","0","25.9","1.1","0","25.9","0","0"
"12","14","22","0","0","25.4","0.5","0","25.4","0","0"
"12","14","23","0","0","24.9","0","0","24.9","0","0"
"12","15","0","0","0","24.6","0","0","24.6","0","0"
"12","15","1","0","0","24.2","0","0","24.2","0","0"
"12","15","2","0","0","23.9","0","0","23.9","0","0"
"12","15","3","0","0","23.6","0","0","23.6","0","0"
"12","15","4","0","0","23.2","0","0","23.2","0","0"
"12","15","5","0","0","22.9","0","0","22.9","0","0"
"12","15","6","13","41","24.2","0","46.541","23.35","67.359","57.425"
"12","15","7","195","132","25.6","0","228.684","33.075","312.424","297.065"
"12","15","8","354","221","26.9","0","469.765","44.424","617.814","593.856"
"12","15","9","307","384","28.2","0.7","660.777","49.633","852.072","820.135"
"12","15","10","300","292","29.6","1.5","591.052","46.695","775.033","745.852"
"12","15","11","385","434","30.9","2.2","842.784","52.078","1074.299","1033.683"
"12","15","12","395","382","30.9","3.3","795.765","49.236","1029.869","991.075"
"12","15","13","427","333","30.9","4.3","755.858","46.825","990.319","953.11"
"12","15","14","336","276","30.9","5.4","562.966","41.486","756.698","728.154"
"12","15","15","210","264","29.9","5","410.149","37.724","559.156","537.007"
"12","15","16","113","133","28.9","4.7","190.412","32.342","262.696","248.543"
"12","15","17","4","29","27.9","4.3","29.242","27.69","41.819","32.374"
"12","15","18","0","0","27.4","3.6","0","27.4","0","0"
"12","15","19","0","0","26.9","2.9","0","26.9","0","0"
"12","15","20","0","0","26.4","2.1","0","26.4","0","0"
"12","15","21","0","0","25.9","1.4","0","25.9","0","0"
"12","15","22","0","0","25.4","0.7","0","25.4","0","0"
"12","15","23","0","0","24.9","0","0","24.9","0","0"
"12","16","0","0","0","24.7","0","0","24.7","0","0"
"12","16","1","0","0","24.6","0","0","24.6","0","0"
"12","16","2","0","0","24.4","0","0","24.4","0","0"
"12","16","3","0","0","24.2","0","0","24.2","0","0"
"12","16","4","0","0","24.1","0","0","24.1","0","0"
"12","16","5","0","0","23.9","0","0","23.9","0","0"
"12","16","6","1","40","25.2","1.1","40.498","24.621","59.17","49.394"
"12","16","7","75","149","26.6","2.2","188.112","30.071","264.71","250.51"
"12","16","8","137","318","27.9","3.3","420.02","36.595","577.749","555.035"
"12","16","9","317","381","28.9","3.6","665.46","43.145","887.654","854.4"
"12","16","10","303","404","29.9","4","712.521","45.096","942.177","906.851"
"12","16","11","429","429","30.9","4.3","880.789","49.175","1140.29","1096.89"
"12","16","12","404","446","30.4","4.5","872.545","48.533","1133.453","1090.345"
"12","16","13","331","374","29.9","4.7","702.966","44.34","933.088","898.112"
"12","16","14","308","349","29.4","4.8","618.719","41.737","830.938","799.77"
"12","16","15","147","240","28.9","5","344.521","35.527","475.449","455.753"
"12","16","16","46","143","28.4","5.2","168.843","31.098","237.179","223.625"
"12","16","17","0","30","27.9","5.4","29.444","27.654","42.471","33.014"
"12","16","18","0","0","27.7","4.5","0","27.7","0","0"
"12","16","19","0","0","27.6","3.6","0","27.6","0","0"
"12","16","20","0","0","27.4","2.7","0","27.4","0","0"
"12","16","21","0","0","27.2","1.8","0","27.2","0","0"
"12","16","22","0","0","27.1","0.9","0","27.1","0","0"
"12","16","23","0","0","26.9","0","0","26.9","0","0"
"12","17","0","0","0","26.4","0","0","26.4","0","0"
"12","17","1","0","0","25.9","0","0","25.9","0","0"
"12","17","2","0","0","25.4","0","0","25.4","0","0"
"12","17","3","0","0","24.9","0","0","24.9","0","0"
"12","17","4","0","0","24.4","0","0","24.4","0","0"
"12","17","5","0","0","23.9","0","0","23.9","0","0"
"12","17","6","1","40","25.6","0.7","40.58","24.96","59.196","49.42"
"12","17","7","57","169","27.2","1.5","203.026","31.487","284.843","270.16"
"12","17","8","184","260","28.9","2.2","392.921","38.097","535.471","514.032"
"12","17","9","309","344","29.6","2.2","619.315","44.916","818.502","787.782"
"12","17","10","320","395","30.2","2.2","718.575","48.514","933.309","898.324"
"12","17","11","452","439","30.9","2.2","913.955","54.081","1152.446","1108.522"
"12","17","12","383","485","30.9","2.9","893.307","52.308","1137.281","1094.009"
"12","17","13","328","407","30.9","3.6","735.459","47.56","959.986","923.969"
"12","17","14","143","336","30.9","4.3","465.01","40.831","627.89","603.613"
"12","17","15","168","249","29.9","4.3","367.806","37.332","502.868","482.385"
"12","17","16","58","136","28.9","4.3","165.9","31.936","231.461","218.039"
"12","17","17","0","32","27.9","4.3","31.738","27.695","45.771","36.252"
"12","17","18","0","0","27.6","2.9","0","27.6","0","0"
"12","17","19","0","0","27.2","1.4","0","27.2","0","0"
"12","17","20","0","0","26.9","0","0","26.9","0","0"
"12","17","21","0","0","26.8","0","0","26.8","0","0"
"12","17","22","0","0","26.7","0","0","26.7","0","0"
"12","17","23","0","0","26.7","0","0","26.7","0","0"
"12","18","0","0","0","26.6","0","0","26.6","0","0"
"12","18","1","0","0","26.3","0","0","26.3","0","0"
"12","18","2","0","0","25.9","0","0","25.9","0","0"
"12","18","3","0","0","25.6","0","0","25.6","0","0"
"12","18","4","0","0","25.3","0","0","25.3","0","0"
"12","18","5","0","0","25","0","0","25","0","0"
"12","18","6","0","38","26","0.2","38.033","25.085","55.531","45.825"
"12","18","7","29","153","27","0.5","166.487","31.067","234.877","221.376"
"12","18","8","148","277","28","0.7","387.814","39.751","524.675","503.555"
"12","18","9","191","372","29","1","544.484","45.44","718.008","690.783"
"12","18","10","147","432","30","1.2","587.521","47.539","767.12","738.214"
"12","18","11","143","542","31","1.5","709.177","50.9","909.741","875.655"
"12","18","12","214","463","31","2.4","693.965","48.498","901.658","867.878"
"12","18","13","286","438","31","3.2","729.943","47.769","951.788","916.091"
"12","18","14","253","375","31","4.1","595.161","43.778","791.241","761.491"
"12","18","15","147","270","30.3","3.5","377.677","38.79","513.118","492.337"
"12","18","16","37","142","29.7","2.9","163.743","33.237","228.047","214.704"
"12","18","17","0","30","29","2.3","29.35","28.792","42.105","32.656"
"12","18","18","0","0","28.3","1.7","0","28.3","0","0"
"12","18","19","0","0","27.7","1.1","0","27.7","0","0"
"12","18","20","0","0","27","0.5","0","27","0","0"
"12","18","21","0","0","27","0.3","0","27","0","0"
"12","18","22","0","0","27","0.2","0","27","0","0"
"12","18","23","0","0","27","0","0","27","0","0"
"12","19","0","0","0","26.5","0","0","26.5","0","0"
"12","19","1","0","0","26","0","0","26","0","0"
"12","19","2","0","0","25.5","0","0","25.5","0","0"
"12","19","3","0","0","25","0","0","25","0","0"
"12","19","4","0","0","24.5","0","0","24.5","0","0"
"12","19","5","0","0","24","0","0","24","0","0"
"12","19","6","0","39","25.3","0.4","39.303","24.498","57.542","47.798"
"12","19","7","23","158","26.7","0.9","169.38","30.428","239.997","226.377"
"12","19","8","83","296","28","1.3","360.089","37.522","493.57","473.356"
"12","19","9","212","410","29.3","1.7","602.377","45.187","795.381","765.485"
"12","19","10","231","484","30.7","2.2","721.03","49.018","934.076","899.062"
"12","19","11","221","534","32","2.6","777.408","51.006","996.698","959.235"
"12","19","12","248","518","31.7","2.6","786.273","51.048","1007.828","969.922"
"12","19","13","226","484","31.3","2.6","714.971","49.048","926.049","891.343"
"12","19","14","128","406","31","2.6","521.228","44.093","692.334","665.967"
"12","19","15","79","292","30.7","2.6","352.896","39.333","479.255","459.451"
"12","19","16","13","155","30.3","2.6","162.579","33.907","226.88","213.563"
"12","19","17","0","34","30","2.6","33.995","29.931","48.504","38.933"
"12","19","18","0","0","29.3","2.2","0","29.3","0","0"
"12","19","19","0","0","28.7","1.7","0","28.7","0","0"
"12","19","20","0","0","28","1.3","0","28","0","0"
"12","19","21","0","0","27.3","0.9","0","27.3","0","0"
"12","19","22","0","0","26.7","0.4","0","26.7","0","0"
"12","19","23","0","0","26","0","0","26","0","0"
"12","20","0","0","0","25.7","0.1","0","25.7","0","0"
"12","20","1","0","0","25.3","0.2","0","25.3","0","0"
"12","20","2","0","0","25","0.2","0","25","0","0"
"12","20","3","0","0","24.7","0.3","0","24.7","0","0"
"12","20","4","0","0","24.3","0.4","0","24.3","0","0"
"12","20","5","0","0","24","0.5","0","24","0","0"
"12","20","6","15","36","25","0.8","41.137","24.405","58.928","49.157"
"12","20","7","267","115","26","1.2","246.026","31.792","335.175","319.245"
"12","20","8","452","208","27","1.5","523.715","40.93","699.929","673.311"
"12","20","9","371","352","28.7","1.8","677.141","46.757","886.172","852.974"
"12","20","10","440","360","30.3","2.2","799.655","50.697","1026.544","987.885"
"12","20","11","272","372","32","2.5","665.35","48.83","862.958","830.621"
"12","20","12","512","336","31.7","2.9","872.378","52.077","1112","1069.806"
"12","20","13","547","304","31.3","3.2","838.145","50.786","1075.307","1034.65"
"12","20","14","564","239","31","3.6","717.616","47.173","936.049","900.959"
"12","20","15","444","199","30","3.4","504.08","41.615","670.661","645.007"
"12","20","16","220","124","29","3.3","232.469","34.195","314.001","298.603"
"12","20","17","14","30","28","3.1","33.908","28.023","47.594","38.041"
"12","20","18","0","0","27.7","2.7","0","27.7","0","0"
"12","20","19","0","0","27.3","2.2","0","27.3","0","0"
"12","20","20","0","0","27","1.8","0","27","0","0"
"12","20","21","0","0","26.7","1.4","0","26.7","0","0"
"12","20","22","0","0","26.3","0.9","0","26.3","0","0"
"12","20","23","0","0","26","0.5","0","26","0","0"
"12","21","0","0","0","26","0.5","0","26","0","0"
"12","21","1","0","0","26","0.5","0","26","0","0"
"12","21","2","0","0","26","0.5","0","26","0","0"
"12","21","3","0","0","25.7","0.5","0","25.7","0","0"
"12","21","4","0","0","25.3","0.5","0","25.3","0","0"
"12","21","5","0","0","25","0.5","0","25","0","0"
"12","21","6","1","35","26","0.8","34.944","25.235","50.896","41.279"
"12","21","7","49","128","27","1.2","152.821","29.982","215.621","202.561"
"12","21","8","157","261","28","1.5","375.733","37.557","513.655","492.859"
"12","21","9","473","309","29","1.9","720.346","47.436","938.966","903.764"
"12","21","10","199","415","30","2.2","617.248","46.151","811.766","781.287"
"12","21","11","316","478","31","2.6","820.944","50.772","1053.819","1014.049"
"12","21","12","281","310","31","2.6","607.85","46.368","798.644","768.632"
"12","21","13","229","373","31","2.6","599.425","45.65","790.334","760.616"
"12","21","14","361","300","31","2.6","611.057","45.9","803.017","772.85"
"12","21","15","146","210","31","2.6","312.43","38.902","423.848","405.588"
"12","21","16","45","125","31","2.6","147.764","34.155","204.333","191.528"
"12","21","17","2","31","31","2.6","30.826","30.847","43.615","34.136"
"12","21","18","0","0","30.6","2.4","0","30.6","0","0"
"12","21","19","0","0","30.1","2.2","0","30.1","0","0"
"12","21","20","0","0","29.7","2","0","29.7","0","0"
"12","21","21","0","0","29.2","1.8","0","29.2","0","0"
"12","21","22","0","0","28.8","1.6","0","28.8","0","0"
"12","21","23","0","0","28.4","1.4","0","28.4","0","0"
"12","22","0","0","0","27.7","1.2","0","27.7","0","0"
"12","22","1","0","0","27","1","0","27","0","0"
"12","22","2","0","0","26.3","0.9","0","26.3","0","0"
"12","22","3","0","0","25.6","0.7","0","25.6","0","0"
"12","22","4","0","0","25.2","0.4","0","25.2","0","0"
"12","22","5","0","0","24.9","0","0","24.9","0","0"
"12","22","6","4","33","26.2","1.1","33.391","25.446","48.318","38.75"
"12","22","7","209","107","27.6","2.2","210.55","31.651","287.832","273.076"
"12","22","8","330","238","28.9","3.3","469.13","38.749","635.117","610.61"
"12","22","9","395","270","29.6","4","608.429","42.273","814.597","784.017"
"12","22","10","595","310","30.2","4.7","891.009","47.892","1160.856","1116.569"
"12","22","11","570","284","30.9","5.4","875.798","47.417","1144.377","1100.801"
"12","22","12","629","278","30.9","5.8","929.129","47.66","1212.504","1165.947"
"12","22","13","651","273","30.9","6.2","904.074","46.653","1185.494","1140.13"
"12","22","14","598","213","30.9","6.6","718.951","42.995","958.25","922.301"
"12","22","15","358","202","29.9","5.8","446.696","37.904","606.34","582.741"
"12","22","16","191","128","28.9","5.1","219.866","32.786","300.011","284.958"
"12","22","17","10","32","27.9","4.3","35.316","27.876","50.011","40.411"
"12","22","18","0","0","27.7","4.1","0","27.7","0","0"
"12","22","19","0","0","27.6","4","0","27.6","0","0"
"12","22","20","0","0","27.4","3.8","0","27.4","0","0"
"12","22","21","0","0","27.2","3.3","0","27.2","0","0"
"12","22","22","0","0","27","2.8","0","27","0","0"
"12","22","23","0","0","26.9","2.4","0","26.9","0","0"
"12","23","0","0","0","26.7","1.9","0","26.7","0","0"
"12","23","1","0","0","26.3","1.7","0","26.3","0","0"
"12","23","2","0","0","26","1.5","0","26","0","0"
"12","23","3","0","0","25.7","1.4","0","25.7","0","0"
"12","23","4","0","0","25.3","1.2","0","25.3","0","0"
"12","23","5","0","0","25","1","0","25","0","0"
"12","23","6","2","34","26","1.3","34.13","25.315","49.601","40.008"
"12","23","7","78","118","27","1.5","154.543","29.87","216.739","203.654"
"12","23","8","327","215","28","1.8","441.966","38.86","597.669","574.341"
"12","23","9","207","258","29","2.1","443.285","40.29","599.905","576.507"
"12","23","10","423","380","30","2.3","796.471","49.475","1029.133","990.369"
"12","23","11","154","341","31","2.6","505.85","43.936","673.088","647.355"
"12","23","12","436","355","31","4","817.673","48.045","1064.911","1024.684"
"12","23","13","530","340","31","5.3","860.836","47.315","1124.983","1082.237"
"12","23","14","446","292","31","6.7","679.333","42.288","909.37","875.299"
"12","23","15","282","287","30","6.2","483.794","38.261","657.502","632.276"
"12","23","16","65","115","29","5.6","145.425","31.349","202.881","190.109"
"12","23","17","2","32","28","5.1","31.878","27.765","45.783","36.263"
"12","23","18","0","0","27.7","4.3","0","27.7","0","0"
"12","23","19","0","0","27.3","3.4","0","27.3","0","0"
"12","23","20","0","0","27","2.6","0","27","0","0"
"12","23","21","0","0","26.7","2.4","0","26.7","0","0"
"12","23","22","0","0","26.3","2.1","0","26.3","0","0"
"12","23","23","0","0","26","1.9","0","26","0","0"
"12","24","0","0","0","25.7","1.7","0","25.7","0","0"
"12","24","1","0","0","25.3","1.4","0","25.3","0","0"
"12","24","2","0","0","25","1.2","0","25","0","0"
"12","24","3","0","0","24.7","1","0","24.7","0","0"
"12","24","4","0","0","24.3","0.7","0","24.3","0","0"
"12","24","5","0","0","24","0.5","0","24","0","0"
"12","24","6","0","34","25.3","1.1","33.713","24.522","49.353","39.766"
"12","24","7","9","177","26.7","1.7","185.1","30.318","263.162","248.999"
"12","24","8","47","301","28","2.3","342.506","35.767","474.103","454.445"
"12","24","9","127","424","29.3","2.9","540.655","41.511","727.774","700.22"
"12","24","10","108","522","30.7","3.5","639.367","44.749","847.093","815.338"
